2025-10-25 00:21:58,121 p=2920471 u=root n=ansible | PLAY [Bootstrap RedHat 8 nodes for RKE2 Airgap environment and Deploy RKE2] ****
  cmd:
  - netplan
  - apply
  delta: '0:00:00.289841'
  end: '2025-10-25 01:00:40.673457'
  msg: non-zero return code
  rc: 78
  start: '2025-10-25 01:00:40.383616'
  stderr: |-
    /etc/netplan/01-static.yaml:24:11: Invalid YAML: did not find expected node content:
              - "
              ^
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-10-25 08:00:39,209 p=3090331 u=root n=ansible | fatal: [k8s-w01]: FAILED! => changed=true 
  cmd:
  - netplan
  - apply
  delta: '0:00:00.260895'
  end: '2025-10-25 01:00:40.683076'
  msg: non-zero return code
  rc: 78
  start: '2025-10-25 01:00:40.422181'
  stderr: |-
    /etc/netplan/01-static.yaml:24:11: Invalid YAML: did not find expected node content:
              - "
              ^
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-10-25 08:00:39,216 p=3090331 u=root n=ansible | fatal: [k8s-w02]: FAILED! => changed=true 
  cmd:
  - netplan
  - apply
  delta: '0:00:00.253326'
  end: '2025-10-25 01:00:40.094113'
  msg: non-zero return code
  rc: 78
  start: '2025-10-25 01:00:39.840787'
  stderr: |-
    /etc/netplan/01-static.yaml:24:11: Invalid YAML: did not find expected node content:
              - "
              ^
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-10-25 08:00:39,776 p=3090331 u=root n=ansible | fatal: [k8s-w03]: FAILED! => changed=true 
  cmd:
  - netplan
  - apply
  delta: '0:00:00.281037'
  end: '2025-10-25 01:00:41.235389'
  msg: non-zero return code
  rc: 78
  start: '2025-10-25 01:00:40.954352'
  stderr: |-
    /etc/netplan/01-static.yaml:24:11: Invalid YAML: did not find expected node content:
              - "
              ^
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-10-25 08:00:39,778 p=3090331 u=root n=ansible | PLAY RECAP *********************************************************************
2025-10-25 08:00:39,778 p=3090331 u=root n=ansible | k8s-m1                     : ok=8    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-10-25 08:00:39,779 p=3090331 u=root n=ansible | k8s-m2                     : ok=8    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-10-25 08:00:39,779 p=3090331 u=root n=ansible | k8s-m3                     : ok=8    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-10-25 08:00:39,780 p=3090331 u=root n=ansible | k8s-w01                    : ok=8    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-10-25 08:00:39,780 p=3090331 u=root n=ansible | k8s-w02                    : ok=8    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-10-25 08:00:39,780 p=3090331 u=root n=ansible | k8s-w03                    : ok=8    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-10-25 08:02:09,244 p=3094422 u=root n=ansible | PLAY [Configure static IPv4 via Netplan] ***************************************
2025-10-25 08:02:10,862 p=3094422 u=root n=ansible | TASK [Gathering Facts] *********************************************************
2025-10-25 08:02:10,863 p=3094422 u=root n=ansible | ok: [k8s-m3]
2025-10-25 08:02:10,873 p=3094422 u=root n=ansible | ok: [k8s-w01]
2025-10-25 08:02:10,884 p=3094422 u=root n=ansible | ok: [k8s-m1]
2025-10-25 08:02:10,890 p=3094422 u=root n=ansible | ok: [k8s-m2]
2025-10-25 08:02:10,895 p=3094422 u=root n=ansible | ok: [k8s-w02]
2025-10-25 08:02:13,223 p=3094422 u=root n=ansible | ok: [k8s-w03]
2025-10-25 08:02:14,640 p=3094422 u=root n=ansible | TASK [Gather facts] ************************************************************
2025-10-25 08:02:14,641 p=3094422 u=root n=ansible | ok: [k8s-m1]
2025-10-25 08:02:14,655 p=3094422 u=root n=ansible | ok: [k8s-m3]
2025-10-25 08:02:14,658 p=3094422 u=root n=ansible | ok: [k8s-w01]
2025-10-25 08:02:14,678 p=3094422 u=root n=ansible | ok: [k8s-w02]
2025-10-25 08:02:14,692 p=3094422 u=root n=ansible | ok: [k8s-m2]
2025-10-25 08:02:16,051 p=3094422 u=root n=ansible | ok: [k8s-w03]
2025-10-25 08:02:17,641 p=3094422 u=root n=ansible | TASK [Ensure netplan is installed on Debian-based systems] *********************
2025-10-25 08:02:17,641 p=3094422 u=root n=ansible | ok: [k8s-m3]
2025-10-25 08:02:17,643 p=3094422 u=root n=ansible | ok: [k8s-m1]
2025-10-25 08:02:17,654 p=3094422 u=root n=ansible | ok: [k8s-w01]
2025-10-25 08:02:17,656 p=3094422 u=root n=ansible | ok: [k8s-m2]
2025-10-25 08:02:17,664 p=3094422 u=root n=ansible | ok: [k8s-w02]
2025-10-25 08:02:18,833 p=3094422 u=root n=ansible | ok: [k8s-w03]
2025-10-25 08:02:19,308 p=3094422 u=root n=ansible | TASK [Detect default interface via ip route] ***********************************
2025-10-25 08:02:19,308 p=3094422 u=root n=ansible | ok: [k8s-w01]
2025-10-25 08:02:19,311 p=3094422 u=root n=ansible | ok: [k8s-m1]
2025-10-25 08:02:19,323 p=3094422 u=root n=ansible | ok: [k8s-m2]
2025-10-25 08:02:19,341 p=3094422 u=root n=ansible | ok: [k8s-w02]
2025-10-25 08:02:19,342 p=3094422 u=root n=ansible | ok: [k8s-m3]
2025-10-25 08:02:19,662 p=3094422 u=root n=ansible | ok: [k8s-w03]
2025-10-25 08:02:19,751 p=3094422 u=root n=ansible | TASK [Set default values for netplan variables] ********************************
2025-10-25 08:02:19,751 p=3094422 u=root n=ansible | ok: [k8s-m1]
2025-10-25 08:02:19,751 p=3094422 u=root n=ansible | ok: [k8s-m2]
2025-10-25 08:02:19,751 p=3094422 u=root n=ansible | ok: [k8s-m3]
2025-10-25 08:02:19,754 p=3094422 u=root n=ansible | ok: [k8s-w01]
2025-10-25 08:02:19,779 p=3094422 u=root n=ansible | ok: [k8s-w02]
2025-10-25 08:02:19,784 p=3094422 u=root n=ansible | ok: [k8s-w03]
2025-10-25 08:02:19,834 p=3094422 u=root n=ansible | TASK [Validate required variables] *********************************************
2025-10-25 08:02:19,835 p=3094422 u=root n=ansible | ok: [k8s-m1] => changed=false 
  msg: All assertions passed
2025-10-25 08:02:19,849 p=3094422 u=root n=ansible | ok: [k8s-m2] => changed=false 
  msg: All assertions passed
2025-10-25 08:02:19,863 p=3094422 u=root n=ansible | ok: [k8s-m3] => changed=false 
  msg: All assertions passed
2025-10-25 08:02:19,864 p=3094422 u=root n=ansible | ok: [k8s-w01] => changed=false 
  msg: All assertions passed
2025-10-25 08:02:19,873 p=3094422 u=root n=ansible | ok: [k8s-w02] => changed=false 
  msg: All assertions passed
2025-10-25 08:02:19,887 p=3094422 u=root n=ansible | ok: [k8s-w03] => changed=false 
  msg: All assertions passed
2025-10-25 08:02:20,259 p=3094422 u=root n=ansible | TASK [Move existing netplan YAMLs to timestamped backup directory] *************
2025-10-25 08:02:20,260 p=3094422 u=root n=ansible | changed: [k8s-m2]
2025-10-25 08:02:20,272 p=3094422 u=root n=ansible | changed: [k8s-m1]
2025-10-25 08:02:20,280 p=3094422 u=root n=ansible | changed: [k8s-w01]
2025-10-25 08:02:20,291 p=3094422 u=root n=ansible | changed: [k8s-m3]
2025-10-25 08:02:20,308 p=3094422 u=root n=ansible | changed: [k8s-w02]
2025-10-25 08:02:20,595 p=3094422 u=root n=ansible | changed: [k8s-w03]
2025-10-25 08:02:21,706 p=3094422 u=root n=ansible | TASK [Render static netplan config] ********************************************
2025-10-25 08:02:21,706 p=3094422 u=root n=ansible | changed: [k8s-m3]
2025-10-25 08:02:21,715 p=3094422 u=root n=ansible | changed: [k8s-w02]
2025-10-25 08:02:21,718 p=3094422 u=root n=ansible | changed: [k8s-w01]
2025-10-25 08:02:21,718 p=3094422 u=root n=ansible | changed: [k8s-m1]
2025-10-25 08:02:21,722 p=3094422 u=root n=ansible | changed: [k8s-m2]
2025-10-25 08:02:22,508 p=3094422 u=root n=ansible | changed: [k8s-w03]
2025-10-25 08:02:23,141 p=3094422 u=root n=ansible | TASK [Apply netplan] ***********************************************************
2025-10-25 08:02:23,143 p=3094422 u=root n=ansible | fatal: [k8s-m2]: FAILED! => changed=true 
  cmd:
  - netplan
  - apply
  delta: '0:00:00.253971'
  end: '2025-10-25 01:02:24.608786'
  msg: non-zero return code
  rc: 78
  start: '2025-10-25 01:02:24.354815'
  stderr: |-
    /etc/netplan/01-static.yaml:24:11: Invalid YAML: did not find expected node content:
              - "
              ^
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-10-25 08:02:23,150 p=3094422 u=root n=ansible | fatal: [k8s-m3]: FAILED! => changed=true 
  cmd:
  - netplan
  - apply
  delta: '0:00:00.265020'
  end: '2025-10-25 01:02:24.622821'
  msg: non-zero return code
  rc: 78
  start: '2025-10-25 01:02:24.357801'
  stderr: |-
    /etc/netplan/01-static.yaml:24:11: Invalid YAML: did not find expected node content:
              - "
              ^
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-10-25 08:02:23,166 p=3094422 u=root n=ansible | fatal: [k8s-w01]: FAILED! => changed=true 
  cmd:
  - netplan
  - apply
  delta: '0:00:00.270969'
  end: '2025-10-25 01:02:24.637613'
  msg: non-zero return code
  rc: 78
  start: '2025-10-25 01:02:24.366644'
  stderr: |-
    /etc/netplan/01-static.yaml:24:11: Invalid YAML: did not find expected node content:
              - "
              ^
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-10-25 08:02:23,167 p=3094422 u=root n=ansible | fatal: [k8s-m1]: FAILED! => changed=true 
  cmd:
  - netplan
  - apply
  delta: '0:00:00.276037'
  end: '2025-10-25 01:02:24.635790'
  msg: non-zero return code
  rc: 78
  start: '2025-10-25 01:02:24.359753'
  stderr: |-
    /etc/netplan/01-static.yaml:24:11: Invalid YAML: did not find expected node content:
              - "
              ^
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-10-25 08:02:23,182 p=3094422 u=root n=ansible | fatal: [k8s-w02]: FAILED! => changed=true 
  cmd:
  - netplan
  - apply
  delta: '0:00:00.232828'
  end: '2025-10-25 01:02:24.063976'
  msg: non-zero return code
  rc: 78
  start: '2025-10-25 01:02:23.831148'
  stderr: |-
    /etc/netplan/01-static.yaml:24:11: Invalid YAML: did not find expected node content:
              - "
              ^
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-10-25 08:02:23,704 p=3094422 u=root n=ansible | fatal: [k8s-w03]: FAILED! => changed=true 
  cmd:
  - netplan
  - apply
  delta: '0:00:00.247390'
  end: '2025-10-25 01:02:25.173197'
  msg: non-zero return code
  rc: 78
  start: '2025-10-25 01:02:24.925807'
  stderr: |-
    /etc/netplan/01-static.yaml:24:11: Invalid YAML: did not find expected node content:
              - "
              ^
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-10-25 08:02:23,706 p=3094422 u=root n=ansible | PLAY RECAP *********************************************************************
2025-10-25 08:02:23,706 p=3094422 u=root n=ansible | k8s-m1                     : ok=8    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-10-25 08:02:23,706 p=3094422 u=root n=ansible | k8s-m2                     : ok=8    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-10-25 08:02:23,706 p=3094422 u=root n=ansible | k8s-m3                     : ok=8    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-10-25 08:02:23,706 p=3094422 u=root n=ansible | k8s-w01                    : ok=8    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-10-25 08:02:23,706 p=3094422 u=root n=ansible | k8s-w02                    : ok=8    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-10-25 08:02:23,706 p=3094422 u=root n=ansible | k8s-w03                    : ok=8    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-10-25 08:02:45,698 p=3096174 u=root n=ansible | PLAY [Configure static IPv4 via Netplan] ***************************************
2025-10-25 08:02:47,353 p=3096174 u=root n=ansible | TASK [Gathering Facts] *********************************************************
2025-10-25 08:02:47,354 p=3096174 u=root n=ansible | ok: [k8s-m3]
2025-10-25 08:02:47,381 p=3096174 u=root n=ansible | ok: [k8s-w02]
2025-10-25 08:02:47,391 p=3096174 u=root n=ansible | ok: [k8s-m1]
2025-10-25 08:02:47,394 p=3096174 u=root n=ansible | ok: [k8s-w01]
2025-10-25 08:02:47,410 p=3096174 u=root n=ansible | ok: [k8s-m2]
2025-10-25 08:02:48,616 p=3096174 u=root n=ansible | ok: [k8s-w03]
2025-10-25 08:02:49,970 p=3096174 u=root n=ansible | TASK [Gather facts] ************************************************************
2025-10-25 08:02:49,970 p=3096174 u=root n=ansible | ok: [k8s-m2]
2025-10-25 08:02:50,010 p=3096174 u=root n=ansible | ok: [k8s-m1]
2025-10-25 08:02:50,017 p=3096174 u=root n=ansible | ok: [k8s-m3]
2025-10-25 08:02:50,023 p=3096174 u=root n=ansible | ok: [k8s-w02]
2025-10-25 08:02:50,026 p=3096174 u=root n=ansible | ok: [k8s-w01]
2025-10-25 08:02:51,341 p=3096174 u=root n=ansible | ok: [k8s-w03]
2025-10-25 08:02:52,805 p=3096174 u=root n=ansible | TASK [Ensure netplan is installed on Debian-based systems] *********************
2025-10-25 08:02:52,805 p=3096174 u=root n=ansible | ok: [k8s-m2]
2025-10-25 08:02:52,828 p=3096174 u=root n=ansible | ok: [k8s-m1]
2025-10-25 08:02:52,861 p=3096174 u=root n=ansible | ok: [k8s-w02]
2025-10-25 08:02:52,881 p=3096174 u=root n=ansible | ok: [k8s-w01]
2025-10-25 08:02:52,910 p=3096174 u=root n=ansible | ok: [k8s-m3]
2025-10-25 08:02:53,984 p=3096174 u=root n=ansible | ok: [k8s-w03]
2025-10-25 08:02:54,474 p=3096174 u=root n=ansible | TASK [Detect default interface via ip route] ***********************************
2025-10-25 08:02:54,475 p=3096174 u=root n=ansible | ok: [k8s-m3]
2025-10-25 08:02:54,478 p=3096174 u=root n=ansible | ok: [k8s-m2]
2025-10-25 08:02:54,478 p=3096174 u=root n=ansible | ok: [k8s-m1]
2025-10-25 08:02:54,480 p=3096174 u=root n=ansible | ok: [k8s-w02]
2025-10-25 08:02:54,485 p=3096174 u=root n=ansible | ok: [k8s-w01]
2025-10-25 08:02:54,822 p=3096174 u=root n=ansible | ok: [k8s-w03]
2025-10-25 08:02:54,929 p=3096174 u=root n=ansible | TASK [Set default values for netplan variables] ********************************
2025-10-25 08:02:54,931 p=3096174 u=root n=ansible | ok: [k8s-m1]
2025-10-25 08:02:54,931 p=3096174 u=root n=ansible | ok: [k8s-m2]
2025-10-25 08:02:54,931 p=3096174 u=root n=ansible | ok: [k8s-m3]
2025-10-25 08:02:54,931 p=3096174 u=root n=ansible | ok: [k8s-w01]
2025-10-25 08:02:54,954 p=3096174 u=root n=ansible | ok: [k8s-w02]
2025-10-25 08:02:54,961 p=3096174 u=root n=ansible | ok: [k8s-w03]
2025-10-25 08:02:55,045 p=3096174 u=root n=ansible | TASK [Validate required variables] *********************************************
2025-10-25 08:02:55,046 p=3096174 u=root n=ansible | ok: [k8s-m1] => changed=false 
  msg: All assertions passed
2025-10-25 08:02:55,046 p=3096174 u=root n=ansible | ok: [k8s-m2] => changed=false 
  msg: All assertions passed
2025-10-25 08:02:55,046 p=3096174 u=root n=ansible | ok: [k8s-m3] => changed=false 
  msg: All assertions passed
2025-10-25 08:02:55,048 p=3096174 u=root n=ansible | ok: [k8s-w01] => changed=false 
  msg: All assertions passed
2025-10-25 08:02:55,048 p=3096174 u=root n=ansible | ok: [k8s-w02] => changed=false 
  msg: All assertions passed
2025-10-25 08:02:55,069 p=3096174 u=root n=ansible | ok: [k8s-w03] => changed=false 
  msg: All assertions passed
2025-10-25 08:02:55,468 p=3096174 u=root n=ansible | TASK [Move existing netplan YAMLs to timestamped backup directory] *************
2025-10-25 08:02:55,469 p=3096174 u=root n=ansible | changed: [k8s-w01]
2025-10-25 08:02:55,469 p=3096174 u=root n=ansible | changed: [k8s-m1]
2025-10-25 08:02:55,470 p=3096174 u=root n=ansible | changed: [k8s-m3]
2025-10-25 08:02:55,479 p=3096174 u=root n=ansible | changed: [k8s-m2]
2025-10-25 08:02:55,494 p=3096174 u=root n=ansible | changed: [k8s-w02]
2025-10-25 08:02:55,868 p=3096174 u=root n=ansible | changed: [k8s-w03]
2025-10-25 08:02:56,974 p=3096174 u=root n=ansible | TASK [Render static netplan config] ********************************************
2025-10-25 08:02:56,975 p=3096174 u=root n=ansible | changed: [k8s-m2]
2025-10-25 08:02:56,977 p=3096174 u=root n=ansible | changed: [k8s-m1]
2025-10-25 08:02:56,989 p=3096174 u=root n=ansible | changed: [k8s-w02]
2025-10-25 08:02:56,989 p=3096174 u=root n=ansible | changed: [k8s-m3]
2025-10-25 08:02:57,051 p=3096174 u=root n=ansible | changed: [k8s-w01]
2025-10-25 08:02:57,759 p=3096174 u=root n=ansible | changed: [k8s-w03]
2025-10-25 08:02:58,339 p=3096174 u=root n=ansible | TASK [Apply netplan] ***********************************************************
2025-10-25 08:02:58,341 p=3096174 u=root n=ansible | fatal: [k8s-m1]: FAILED! => changed=true 
  cmd:
  - netplan
  - apply
  delta: '0:00:00.234962'
  end: '2025-10-25 01:02:59.806697'
  msg: non-zero return code
  rc: 78
  start: '2025-10-25 01:02:59.571735'
  stderr: |-
    /etc/netplan/01-static.yaml:24:11: Invalid YAML: did not find expected node content:
              - "
              ^
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-10-25 08:02:58,368 p=3096174 u=root n=ansible | fatal: [k8s-m2]: FAILED! => changed=true 
  cmd:
  - netplan
  - apply
  delta: '0:00:00.235604'
  end: '2025-10-25 01:02:59.842130'
  msg: non-zero return code
  rc: 78
  start: '2025-10-25 01:02:59.606526'
  stderr: |-
    /etc/netplan/01-static.yaml:24:11: Invalid YAML: did not find expected node content:
              - "
              ^
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-10-25 08:02:58,370 p=3096174 u=root n=ansible | fatal: [k8s-w01]: FAILED! => changed=true 
  cmd:
  - netplan
  - apply
  delta: '0:00:00.226697'
  end: '2025-10-25 01:02:59.839458'
  msg: non-zero return code
  rc: 78
  start: '2025-10-25 01:02:59.612761'
  stderr: |-
    /etc/netplan/01-static.yaml:24:11: Invalid YAML: did not find expected node content:
              - "
              ^
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-10-25 08:02:58,403 p=3096174 u=root n=ansible | fatal: [k8s-m3]: FAILED! => changed=true 
  cmd:
  - netplan
  - apply
  delta: '0:00:00.256632'
  end: '2025-10-25 01:02:59.876675'
  msg: non-zero return code
  rc: 78
  start: '2025-10-25 01:02:59.620043'
  stderr: |-
    /etc/netplan/01-static.yaml:24:11: Invalid YAML: did not find expected node content:
              - "
              ^
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-10-25 08:02:58,406 p=3096174 u=root n=ansible | fatal: [k8s-w02]: FAILED! => changed=true 
  cmd:
  - netplan
  - apply
  delta: '0:00:00.238734'
  end: '2025-10-25 01:02:59.290311'
  msg: non-zero return code
  rc: 78
  start: '2025-10-25 01:02:59.051577'
  stderr: |-
    /etc/netplan/01-static.yaml:24:11: Invalid YAML: did not find expected node content:
              - "
              ^
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-10-25 08:02:58,912 p=3096174 u=root n=ansible | fatal: [k8s-w03]: FAILED! => changed=true 
  cmd:
  - netplan
  - apply
  delta: '0:00:00.233121'
  end: '2025-10-25 01:03:00.368882'
  msg: non-zero return code
  rc: 78
  start: '2025-10-25 01:03:00.135761'
  stderr: |-
    /etc/netplan/01-static.yaml:24:11: Invalid YAML: did not find expected node content:
              - "
              ^
  stderr_lines: <omitted>
  stdout: ''
  stdout_lines: <omitted>
2025-10-25 08:02:58,913 p=3096174 u=root n=ansible | PLAY RECAP *********************************************************************
2025-10-25 08:02:58,913 p=3096174 u=root n=ansible | k8s-m1                     : ok=8    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-10-25 08:02:58,914 p=3096174 u=root n=ansible | k8s-m2                     : ok=8    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-10-25 08:02:58,914 p=3096174 u=root n=ansible | k8s-m3                     : ok=8    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-10-25 08:02:58,914 p=3096174 u=root n=ansible | k8s-w01                    : ok=8    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-10-25 08:02:58,914 p=3096174 u=root n=ansible | k8s-w02                    : ok=8    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-10-25 08:02:58,914 p=3096174 u=root n=ansible | k8s-w03                    : ok=8    changed=2    unreachable=0    failed=1    skipped=0    rescued=0    ignored=0   
2025-10-25 08:03:36,801 p=3098417 u=root n=ansible | PLAY [Configure static IPv4 via Netplan] ***************************************
2025-10-25 08:03:38,437 p=3098417 u=root n=ansible | TASK [Gathering Facts] *********************************************************
2025-10-25 08:03:38,438 p=3098417 u=root n=ansible | ok: [k8s-w02]
2025-10-25 08:03:38,479 p=3098417 u=root n=ansible | ok: [k8s-m1]
2025-10-25 08:03:38,488 p=3098417 u=root n=ansible | ok: [k8s-w01]
2025-10-25 08:03:38,519 p=3098417 u=root n=ansible | ok: [k8s-m2]
2025-10-25 08:03:39,502 p=3098417 u=root n=ansible | ok: [k8s-m3]
2025-10-25 08:03:39,795 p=3098417 u=root n=ansible | ok: [k8s-w03]
2025-10-25 08:03:41,244 p=3098417 u=root n=ansible | TASK [Gather facts] ************************************************************
2025-10-25 08:03:41,244 p=3098417 u=root n=ansible | ok: [k8s-w01]
2025-10-25 08:03:41,248 p=3098417 u=root n=ansible | ok: [k8s-m2]
2025-10-25 08:03:41,251 p=3098417 u=root n=ansible | ok: [k8s-m1]
2025-10-25 08:03:41,256 p=3098417 u=root n=ansible | ok: [k8s-m3]
2025-10-25 08:03:41,259 p=3098417 u=root n=ansible | ok: [k8s-w02]
2025-10-25 08:03:43,561 p=3098417 u=root n=ansible | ok: [k8s-w03]
2025-10-25 08:03:45,040 p=3098417 u=root n=ansible | TASK [Ensure netplan is installed on Debian-based systems] *********************
2025-10-25 08:03:45,041 p=3098417 u=root n=ansible | ok: [k8s-m1]
2025-10-25 08:03:45,061 p=3098417 u=root n=ansible | ok: [k8s-m3]
2025-10-25 08:03:45,097 p=3098417 u=root n=ansible | ok: [k8s-w01]
2025-10-25 08:03:45,108 p=3098417 u=root n=ansible | ok: [k8s-w02]
2025-10-25 08:03:45,149 p=3098417 u=root n=ansible | ok: [k8s-m2]
2025-10-25 08:03:46,272 p=3098417 u=root n=ansible | ok: [k8s-w03]
2025-10-25 08:03:46,774 p=3098417 u=root n=ansible | TASK [Detect default interface via ip route] ***********************************
2025-10-25 08:03:46,775 p=3098417 u=root n=ansible | ok: [k8s-m3]
2025-10-25 08:03:46,777 p=3098417 u=root n=ansible | ok: [k8s-w01]
2025-10-25 08:03:46,784 p=3098417 u=root n=ansible | ok: [k8s-m1]
2025-10-25 08:03:46,810 p=3098417 u=root n=ansible | ok: [k8s-w02]
2025-10-25 08:03:46,823 p=3098417 u=root n=ansible | ok: [k8s-m2]
2025-10-25 08:03:47,114 p=3098417 u=root n=ansible | ok: [k8s-w03]
2025-10-25 08:03:47,202 p=3098417 u=root n=ansible | TASK [Set default values for netplan variables] ********************************
2025-10-25 08:03:47,203 p=3098417 u=root n=ansible | ok: [k8s-m1]
2025-10-25 08:03:47,203 p=3098417 u=root n=ansible | ok: [k8s-m2]
2025-10-25 08:03:47,203 p=3098417 u=root n=ansible | ok: [k8s-m3]
2025-10-25 08:03:47,230 p=3098417 u=root n=ansible | ok: [k8s-w02]
2025-10-25 08:03:47,233 p=3098417 u=root n=ansible | ok: [k8s-w01]
2025-10-25 08:03:47,239 p=3098417 u=root n=ansible | ok: [k8s-w03]
2025-10-25 08:03:47,287 p=3098417 u=root n=ansible | TASK [Validate required variables] *********************************************
2025-10-25 08:03:47,288 p=3098417 u=root n=ansible | ok: [k8s-m1] => changed=false 
  msg: All assertions passed
2025-10-25 08:03:47,299 p=3098417 u=root n=ansible | ok: [k8s-m2] => changed=false 
  msg: All assertions passed
2025-10-25 08:03:47,314 p=3098417 u=root n=ansible | ok: [k8s-m3] => changed=false 
  msg: All assertions passed
2025-10-25 08:03:47,315 p=3098417 u=root n=ansible | ok: [k8s-w01] => changed=false 
  msg: All assertions passed
2025-10-25 08:03:47,330 p=3098417 u=root n=ansible | ok: [k8s-w02] => changed=false 
  msg: All assertions passed
2025-10-25 08:03:47,357 p=3098417 u=root n=ansible | ok: [k8s-w03] => changed=false 
  msg: All assertions passed
2025-10-25 08:03:47,728 p=3098417 u=root n=ansible | TASK [Move existing netplan YAMLs to timestamped backup directory] *************
2025-10-25 08:03:47,728 p=3098417 u=root n=ansible | changed: [k8s-m1]
2025-10-25 08:03:47,740 p=3098417 u=root n=ansible | changed: [k8s-m3]
2025-10-25 08:03:47,759 p=3098417 u=root n=ansible | changed: [k8s-w01]
2025-10-25 08:03:47,760 p=3098417 u=root n=ansible | changed: [k8s-m2]
2025-10-25 08:03:47,778 p=3098417 u=root n=ansible | changed: [k8s-w02]
2025-10-25 08:03:48,064 p=3098417 u=root n=ansible | changed: [k8s-w03]
2025-10-25 08:03:49,125 p=3098417 u=root n=ansible | TASK [Render static netplan config] ********************************************
2025-10-25 08:03:49,126 p=3098417 u=root n=ansible | changed: [k8s-m1]
2025-10-25 08:03:49,130 p=3098417 u=root n=ansible | changed: [k8s-m3]
2025-10-25 08:03:49,135 p=3098417 u=root n=ansible | changed: [k8s-w01]
2025-10-25 08:03:49,137 p=3098417 u=root n=ansible | changed: [k8s-w02]
2025-10-25 08:03:49,143 p=3098417 u=root n=ansible | changed: [k8s-m2]
2025-10-25 08:03:49,899 p=3098417 u=root n=ansible | changed: [k8s-w03]
2025-10-25 08:03:51,224 p=3098417 u=root n=ansible | TASK [Apply netplan] ***********************************************************
2025-10-25 08:03:51,225 p=3098417 u=root n=ansible | changed: [k8s-w02]
2025-10-25 08:03:51,227 p=3098417 u=root n=ansible | changed: [k8s-w01]
2025-10-25 08:03:51,235 p=3098417 u=root n=ansible | changed: [k8s-m1]
2025-10-25 08:03:51,247 p=3098417 u=root n=ansible | changed: [k8s-m3]
2025-10-25 08:03:51,252 p=3098417 u=root n=ansible | changed: [k8s-m2]
2025-10-25 08:03:52,495 p=3098417 u=root n=ansible | changed: [k8s-w03]
2025-10-25 08:03:53,951 p=3098417 u=root n=ansible | TASK [Verify network configuration] ********************************************
2025-10-25 08:03:53,951 p=3098417 u=root n=ansible | ok: [k8s-m3]
2025-10-25 08:03:53,952 p=3098417 u=root n=ansible | ok: [k8s-m2]
2025-10-25 08:03:53,973 p=3098417 u=root n=ansible | ok: [k8s-w01]
2025-10-25 08:03:53,974 p=3098417 u=root n=ansible | ok: [k8s-w02]
2025-10-25 08:03:53,986 p=3098417 u=root n=ansible | ok: [k8s-m1]
2025-10-25 08:03:55,411 p=3098417 u=root n=ansible | ok: [k8s-w03]
2025-10-25 08:03:55,462 p=3098417 u=root n=ansible | TASK [Show verification output] ************************************************
2025-10-25 08:03:55,464 p=3098417 u=root n=ansible | ok: [k8s-m1] => 
  net_verify.stdout: |-
    3: ens34: <BROADCAST,MULTICAST,UP,LOWER_UP> mtu 1500 qdisc fq_codel state UP group default qlen 1000
